-2.411709464654112223e-03;-1.140178161900397754e+03
-2.192463149685556448e-03;-1.140178161900397754e+03
-1.279999999999999888e-03;-1.095203849321001599e+03
-6.399999999999999439e-04;-9.943108359067588253e+02
-3.199999999999999720e-04;-7.039283408072536758e+02
-1.599999999999999860e-04;-4.515527015866319971e+02
-7.999999999999999299e-05;-3.202356315873161066e+02
-3.999999999999999650e-05;-2.459052422530428146e+02
-1.999999999999999825e-05;-1.908399011667623313e+02
-9.999999999999999124e-06;-1.111779575391991841e+02
0.000000000000000000e+00;2.258271135880254576e-01
0.000000000000000000e+00;2.258271135880254576e-01
9.999999999999999124e-06;1.106859925897408061e+02
1.999999999999999825e-05;1.575233562918272980e+02
2.500000000000000120e-05;1.691571057343657287e+02
2.999999999999999737e-05;1.786483402619845435e+02
3.500000000000000371e-05;1.869424052563175849e+02
4.500000000000000283e-05;2.016318972711156903e+02
5.500000000000000873e-05;2.150195556640883296e+02
6.499999999999999431e-05;2.277676392173021895e+02
7.500000000000000698e-05;2.401862154896550123e+02
9.500000000000000523e-05;2.644502359626448538e+02
1.150000000000000035e-04;2.882148415131979959e+02
1.350000000000000017e-04;3.117008310208818784e+02
1.750000000000000253e-04;3.582863936412053931e+02
2.149999999999999676e-04;4.045514379397461653e+02
2.549999999999999641e-04;4.506046945860373398e+02
2.949999999999999606e-04;4.964594088427409702e+02
3.750000000000000078e-04;5.874769576202029384e+02
4.549999999999999466e-04;6.366121105362427670e+02
5.349999999999999938e-04;6.605936984621689589e+02
6.949999999999999798e-04;6.865328221579276260e+02
8.550000000000000742e-04;7.044061292439113231e+02
1.015000000000000060e-03;7.215285044083242383e+02
1.175000000000000046e-03;7.354088416433911561e+02
1.495000000000000018e-03;7.604522354818070653e+02
1.814999999999999990e-03;7.810678985780892845e+02
2.135000000000000179e-03;7.912525653268927499e+02
2.635000000000000189e-03;8.058009814788788390e+02
3.135000000000000633e-03;8.185573106346035956e+02
3.635000000000000210e-03;8.286258556699518749e+02
4.135000000000000654e-03;8.347414550406643912e+02
4.635000000000000231e-03;8.368085873817595939e+02
4.939837148439554793e-03;8.325751309803448521e+02
5.433820863283510445e-03;8.368085873817595939e+02
