-3.080410066630542669e-03;-9.690776516449220708e+02
-2.800372787845947526e-03;-9.566694930057796000e+02
-2.559999999999999776e-03;-9.690776516449220708e+02
-1.279999999999999888e-03;-9.281226455071830514e+02
-6.399999999999999439e-04;-8.687722852594763481e+02
-3.199999999999999720e-04;-6.536041079243208287e+02
-1.599999999999999860e-04;-4.291632540047701809e+02
-7.999999999999999299e-05;-3.121542871054785451e+02
-3.999999999999999650e-05;-2.447020827916067844e+02
-1.999999999999999825e-05;-1.925611632016166084e+02
-9.999999999999999124e-06;-1.139309712592721127e+02
0.000000000000000000e+00;-1.567629418551833131e+00
0.000000000000000000e+00;-1.567629418551833131e+00
9.999999999999999124e-06;1.099411458314744863e+02
1.999999999999999825e-05;1.598498237422440980e+02
2.500000000000000120e-05;1.733389093762381208e+02
2.999999999999999737e-05;1.847639011739364889e+02
3.500000000000000371e-05;1.950391978434598457e+02
4.500000000000000283e-05;2.137696568063227005e+02
5.500000000000000873e-05;2.312634350236371290e+02
6.499999999999999431e-05;2.481354701087468584e+02
7.500000000000000698e-05;2.646622301621536053e+02
9.500000000000000523e-05;2.971357938130428238e+02
1.150000000000000035e-04;3.290683064622141956e+02
1.350000000000000017e-04;3.607318413728450537e+02
1.750000000000000253e-04;4.236890228559114462e+02
2.149999999999999676e-04;4.864171231517167371e+02
2.549999999999999641e-04;5.489907154687208504e+02
2.949999999999999606e-04;6.112293108648615316e+02
3.750000000000000078e-04;7.350320165138623452e+02
4.549999999999999466e-04;8.166033465752100255e+02
5.349999999999999938e-04;8.720227467133732944e+02
6.949999999999999798e-04;9.227881047961907370e+02
8.550000000000000742e-04;9.417622239836817926e+02
1.015000000000000060e-03;9.595242860093214858e+02
1.175000000000000046e-03;9.744436654067040990e+02
1.495000000000000018e-03;9.995799913246316919e+02
1.750140782862416025e-03;1.018533458820762121e+03
1.925154861148657692e-03;1.018533458820762121e+03
