-1.247340086385601574e-03;-1.256627743900398627e+03
-1.133945533077819435e-03;-1.256627743900398627e+03
-1.000000000000000021e-03;-1.241189998655698446e+03
-5.000000000000000104e-04;-1.112015527527347103e+03
-2.500000000000000052e-04;-6.762248069454417418e+02
0.000000000000000000e+00;1.214588309605646677e+00
0.000000000000000000e+00;1.214588309605646677e+00
2.500000000000000052e-04;4.418874732328882828e+02
5.000000000000000104e-04;6.454559768280512344e+02
6.250000000000001214e-04;6.663822337782264640e+02
7.500000000000001240e-04;6.813707991481091995e+02
8.750000000000001266e-04;6.942050147707097949e+02
1.125000000000000132e-03;7.164186669202819076e+02
1.375000000000000137e-03;7.344645506338796395e+02
1.625000000000000142e-03;7.511900647848557355e+02
1.875000000000000364e-03;7.665615947565553370e+02
2.375000000000000375e-03;7.949723905235081247e+02
2.641931805493239957e-03;8.093233376317137981e+02
2.906124986042564386e-03;8.093233376317137981e+02
