-1.246796206695038357e-03;-1.262411805111684771e+03
-1.133451096995489278e-03;-1.262411805111684771e+03
-1.000000000000000021e-03;-1.246877126441698465e+03
-5.000000000000000104e-04;-1.120664921155726688e+03
-2.500000000000000052e-04;-6.802798919390779702e+02
0.000000000000000000e+00;1.266334728850608826e+00
0.000000000000000000e+00;1.266334728850608826e+00
2.500000000000000052e-04;4.419564388795613468e+02
5.000000000000000104e-04;6.451827060341317974e+02
6.250000000000001214e-04;6.658631584859938357e+02
7.500000000000001240e-04;6.805623079708832392e+02
8.750000000000001266e-04;6.931387792319767414e+02
1.125000000000000132e-03;7.147883536287356492e+02
1.375000000000000137e-03;7.322849569971615438e+02
1.625000000000000142e-03;7.485721755557494816e+02
1.875000000000000364e-03;7.635322402540465418e+02
2.375000000000000375e-03;7.911909403356139592e+02
2.680709983568263163e-03;8.071690939037728185e+02
2.948780981925089653e-03;8.071690939037728185e+02
