-2.834646033566508294e-02;-9.125202562919700995e+02
-2.559999999999999776e-02;-9.231696390941127675e+02
-1.279999999999999888e-02;-8.822389867570288970e+02
-6.399999999999999439e-03;-7.763376044910751261e+02
-3.199999999999999720e-03;-5.839194708618459799e+02
-1.599999999999999860e-03;-3.960784002812480367e+02
-7.999999999999999299e-04;-2.973808173102198680e+02
-3.999999999999999650e-04;-2.388578857406263865e+02
-1.999999999999999825e-04;-1.906469758762389404e+02
-9.999999999999999124e-05;-1.128945810170770017e+02
0.000000000000000000e+00;-1.599858759485519588e+00
0.000000000000000000e+00;-1.599858759485519588e+00
9.999999999999999124e-05;1.089107754852694256e+02
1.999999999999999825e-04;1.577432074507557047e+02
2.500000000000000052e-04;1.703586224249246186e+02
2.999999999999999737e-04;1.809451664190944769e+02
3.499999999999999964e-04;1.903676573484447658e+02
4.499999999999999877e-04;2.073484275093880171e+02
5.500000000000000331e-04;2.230589109108194634e+02
6.499999999999999702e-04;2.381294168763873529e+02
7.500000000000000156e-04;2.528438375955675781e+02
9.499999999999999981e-04;2.816838145455575386e+02
1.149999999999999981e-03;3.099841779696110393e+02
1.350000000000000071e-03;3.380103259982395230e+02
1.750000000000000036e-03;3.936873187229159612e+02
2.149999999999999568e-03;4.491177203542349616e+02
2.549999999999999750e-03;5.043866224934573097e+02
2.949999999999999498e-03;5.593579346540502684e+02
3.749999999999999861e-03;6.686112891003920140e+02
4.549999999999999357e-03;7.339372011929182236e+02
5.349999999999999721e-03;7.724499615058990685e+02
6.949999999999999581e-03;8.177307218444061618e+02
8.550000000000000308e-03;8.542525902957885364e+02
1.014999999999999930e-02;8.763485865180076644e+02
1.175000000000000003e-02;8.869071297156428955e+02
1.494999999999999975e-02;9.033297881176861210e+02
1.814999999999999947e-02;9.182647111125079391e+02
2.135000000000000092e-02;9.321998600943809379e+02
2.606138519468046214e-02;9.512965085948299020e+02
