-1.694611130183688863e-02;-1.281696840570203676e+03
-1.279999999999999888e-02;-1.248556251128308077e+03
-6.399999999999999439e-03;-1.160578517722899278e+03
-3.199999999999999720e-03;-7.987468256998483866e+02
-1.599999999999999860e-03;-4.963630681704763106e+02
-7.999999999999999299e-04;-3.396444809354440508e+02
-3.999999999999999650e-04;-2.529796907429523287e+02
-1.999999999999999825e-04;-1.922120217479354096e+02
-9.999999999999999124e-05;-1.108916503316206672e+02
0.000000000000000000e+00;1.209699113668987858e+00
0.000000000000000000e+00;1.209699113668987858e+00
9.999999999999999124e-05;1.122511098830823641e+02
1.999999999999999825e-04;1.586694352743245702e+02
2.500000000000000052e-04;1.701847788656772593e+02
2.999999999999999737e-04;1.795640866838100749e+02
3.499999999999999964e-04;1.877510284062619519e+02
4.499999999999999877e-04;2.022368210810075482e+02
5.500000000000000331e-04;2.154259681677415017e+02
6.499999999999999702e-04;2.279626625315628132e+02
7.500000000000000156e-04;2.401358628201099066e+02
9.499999999999999981e-04;2.639036645696081109e+02
1.149999999999999981e-03;2.871909568019954690e+02
1.350000000000000071e-03;3.101975679770466741e+02
1.750000000000000036e-03;3.558101152193087842e+02
2.149999999999999568e-03;4.010613476877089170e+02
2.549999999999999750e-03;4.460763643765789652e+02
2.949999999999999498e-03;4.909115693313205497e+02
3.749999999999999861e-03;5.799225639606140703e+02
4.549999999999999357e-03;6.254183456104602783e+02
5.349999999999999721e-03;6.452541340281644580e+02
6.949999999999999581e-03;6.645869978477356881e+02
8.550000000000000308e-03;6.760384920560480850e+02
1.014999999999999930e-02;6.867236370307747393e+02
1.175000000000000003e-02;6.936321691303039643e+02
1.494999999999999975e-02;7.056215314871111559e+02
1.814999999999999947e-02;7.167132315927599393e+02
2.135000000000000092e-02;7.271546439829355677e+02
2.634999999999999842e-02;7.423575903765762405e+02
3.135000000000000286e-02;7.560533102366367757e+02
3.635000000000000037e-02;7.662733980010393680e+02
4.135000000000000481e-02;7.731980341448231684e+02
4.635000000000000231e-02;7.766454788733644818e+02
5.134999999999999981e-02;7.736260274933879373e+02
5.180832360450687846e-02;7.726270847672399213e+02
