-1.676343747951666158e-03;-8.286175401995609491e+02
-1.523948861774241824e-03;-8.286175401995609491e+02
-1.000000000000000021e-03;-7.898946205478018783e+02
-5.000000000000000104e-04;-7.197722199803765761e+02
-2.500000000000000052e-04;-4.946625175650077608e+02
0.000000000000000000e+00;-2.423519119085778772e+00
0.000000000000000000e+00;-2.423519119085778772e+00
2.500000000000000052e-04;5.515174207597615350e+02
5.000000000000000104e-04;8.790513124448565350e+02
6.250000000000001214e-04;9.328005241575776836e+02
7.500000000000001240e-04;9.533329439269358545e+02
8.750000000000001266e-04;9.700135886326917216e+02
1.125000000000000132e-03;1.000011398903163354e+03
1.375000000000000137e-03;1.023054839867880787e+03
1.625000000000000142e-03;1.043882463708762089e+03
1.875000000000000364e-03;1.063530375970094155e+03
2.350836158302366686e-03;1.099181867608569519e+03
2.585919774132603398e-03;1.099181867608569519e+03
