-9.002093229394338323e+02;-1.348580852071321924e-02
-8.503430108614410301e+02;-1.000000000000000021e-02
-7.455852505303070075e+02;-5.000000000000000104e-03
-5.031865240537433124e+02;-2.500000000000000052e-03
-1.741394052688480798e+00;0.000000000000000000e+00
-1.741394052688480798e+00;0.000000000000000000e+00
5.063525739670629946e+02;2.500000000000000052e-03
7.832198302951939013e+02;5.000000000000000104e-03
8.296582884039796681e+02;6.250000000000000347e-03
8.705160357060900651e+02;7.500000000000000590e-03
8.993145109605331982e+02;8.750000000000000833e-03
9.259850899300409992e+02;1.125000000000000132e-02
9.458010812039764232e+02;1.375000000000000007e-02
9.634190199457621020e+02;1.625000000000000056e-02
9.798735458186214373e+02;1.875000000000000278e-02
1.010949119034758041e+03;2.375000000000000028e-02
1.011154971560838362e+03;2.378397121446507861e-02
