-1.252572524380870618e+03;-1.134294141904855675e-02
-1.237201514196146491e+03;-1.000000000000000021e-02
-1.106055012302232171e+03;-5.000000000000000104e-03
-6.734347399149472722e+02;-2.500000000000000052e-03
1.178151344060621941e+00;0.000000000000000000e+00
1.178151344060621941e+00;0.000000000000000000e+00
4.418886907231938039e+02;2.500000000000000052e-03
6.457980924610790225e+02;5.000000000000000104e-03
6.669251403287748872e+02;6.250000000000000347e-03
6.821387520282170271e+02;7.500000000000000590e-03
6.951826949720497169e+02;8.750000000000000833e-03
7.178566923761874250e+02;1.125000000000000132e-02
7.363494767699139629e+02;1.375000000000000007e-02
7.534441610118482231e+02;1.625000000000000056e-02
7.691652262028159157e+02;1.875000000000000278e-02
7.982233421606266575e+02;2.375000000000000028e-02
8.114734909286025868e+02;2.615667300936331055e-02
